instant,date,season,yr,mnth,hr,holiday,weekday,workingday,weather,weather_desc,temp,rain_1h,snow_1h,clouds_all,traffic_volume
2093,2015-09-21,4,0,9,22,0,1,1,Clear,sky is clear,20.25,0.0,0.0,1,2244
2094,2015-09-21,4,0,9,23,0,1,1,Clear,sky is clear,19.67,0.0,0.0,1,941
2095,2015-09-22,4,0,9,0,0,2,1,Clear,sky is clear,18.76,0.0,0.0,1,490
2096,2015-09-22,4,0,9,1,0,2,1,Clouds,broken clouds,18.6,0.0,0.0,75,309
2097,2015-09-22,4,0,9,2,0,2,1,Clouds,broken clouds,18.34,0.0,0.0,75,255
2098,2015-09-22,4,0,9,3,0,2,1,Clouds,scattered clouds,18.47,0.0,0.0,40,354
2099,2015-09-22,4,0,9,4,0,2,1,Clouds,broken clouds,18.34,0.0,0.0,75,864
2100,2015-09-22,4,0,9,5,0,2,1,Clouds,overcast clouds,18.45,0.0,0.0,90,2968
2101,2015-09-22,4,0,9,6,0,2,1,Clouds,overcast clouds,18.23,0.0,0.0,90,5797
2102,2015-09-22,4,0,9,11,0,2,1,Drizzle,light intensity drizzle,18.52,0.0,0.0,40,4711
2103,2015-09-22,4,0,9,12,0,2,1,Mist,mist,19.53,0.0,0.0,90,4856
2104,2015-09-22,4,0,9,13,0,2,1,Clouds,overcast clouds,21.16,0.0,0.0,90,4836
2105,2015-09-22,4,0,9,14,0,2,1,Clear,sky is clear,22.16,0.0,0.0,1,5335
2106,2015-09-22,4,0,9,15,0,2,1,Clear,sky is clear,22.8,0.0,0.0,1,5948
2107,2015-09-22,4,0,9,16,0,2,1,Clouds,overcast clouds,22.7,0.0,0.0,90,6790
2108,2015-09-22,4,0,9,17,0,2,1,Clouds,overcast clouds,22.56,0.0,0.0,90,6635
2109,2015-09-22,4,0,9,18,0,2,1,Clouds,overcast clouds,21.84,0.0,0.0,90,4930
2110,2015-09-22,4,0,9,20,0,2,1,Clear,sky is clear,18.4,0.0,0.0,1,2934
2111,2015-09-22,4,0,9,21,0,2,1,Clear,sky is clear,18.19,0.0,0.0,1,2473
2112,2015-09-22,4,0,9,22,0,2,1,Clear,sky is clear,17.42,0.0,0.0,1,1609
2113,2015-09-22,4,0,9,23,0,2,1,Clear,sky is clear,17.16,0.0,0.0,1,987
2114,2015-09-23,4,0,9,0,0,3,1,Mist,mist,16.93,0.0,0.0,1,542
2115,2015-09-23,4,0,9,1,0,3,1,Mist,mist,16.38,0.0,0.0,1,328
2116,2015-09-23,4,0,9,2,0,3,1,Mist,mist,16.23,0.0,0.0,1,257
2117,2015-09-23,4,0,9,3,0,3,1,Mist,mist,16.12,0.0,0.0,1,340
2118,2015-09-23,4,0,9,4,0,3,1,Mist,mist,15.99,0.0,0.0,75,890
2119,2015-09-23,4,0,9,5,0,3,1,Mist,mist,16.05,0.0,0.0,40,2997
2120,2015-09-23,4,0,9,6,0,3,1,Mist,mist,16.08,0.0,0.0,75,5744
2121,2015-09-23,4,0,9,7,0,3,1,Rain,light rain,16.48,0.25,0.0,75,6567
2122,2015-09-23,4,0,9,8,0,3,1,Thunderstorm,proximity thunderstorm,16.72,0.0,0.0,40,6080
2123,2015-09-23,4,0,9,9,0,3,1,Haze,haze,18.62,0.0,0.0,75,5272
2124,2015-09-23,4,0,9,10,0,3,1,Clouds,overcast clouds,19.24,0.0,0.0,90,4593
2125,2015-09-23,4,0,9,11,0,3,1,Clouds,broken clouds,22.77,0.0,0.0,75,4819
2126,2015-09-23,4,0,9,12,0,3,1,Clouds,scattered clouds,22.74,0.0,0.0,40,4865
2127,2015-09-23,4,0,9,13,0,3,1,Rain,light rain,23.1,0.25,0.0,40,4766
2128,2015-09-23,4,0,9,14,0,3,1,Rain,heavy intensity rain,22.73,5.08,0.0,75,5153
2129,2015-09-23,4,0,9,16,0,3,1,Rain,heavy intensity rain,20.22,0.51,0.0,90,6251
2130,2015-09-23,4,0,9,17,0,3,1,Rain,moderate rain,20.07,0.51,0.0,90,6145
2131,2015-09-23,4,0,9,18,0,3,1,Rain,light rain,19.67,0.51,0.0,90,4634
2132,2015-09-23,4,0,9,19,0,3,1,Rain,light rain,19.1,0.25,0.0,90,3368
2133,2015-09-23,4,0,9,20,0,3,1,Rain,moderate rain,18.77,0.51,0.0,90,2853
2134,2015-09-23,4,0,9,21,0,3,1,Rain,moderate rain,18.54,0.51,0.0,90,2422
2135,2015-09-23,4,0,9,22,0,3,1,Rain,moderate rain,18.54,0.38,0.0,75,1561
2136,2015-09-23,4,0,9,23,0,3,1,Rain,light rain,18.53,0.38,0.0,90,984
2137,2015-09-24,4,0,9,0,0,4,1,Rain,moderate rain,18.34,0.25,0.0,75,522
2138,2015-09-24,4,0,9,1,0,4,1,Rain,light rain,18.39,0.25,0.0,90,384
2139,2015-09-24,4,0,9,3,0,4,1,Rain,moderate rain,18.31,0.85,0.0,90,386
2140,2015-09-24,4,0,9,4,0,4,1,Rain,moderate rain,18.34,1.35,0.0,90,879
2141,2015-09-24,4,0,9,6,0,4,1,Rain,heavy intensity rain,17.99,1.78,0.0,90,5377
2142,2015-09-24,4,0,9,7,0,4,1,Rain,moderate rain,17.71,0.76,0.0,90,6024
2143,2015-09-24,4,0,9,8,0,4,1,Rain,moderate rain,17.6,0.51,0.0,90,5940
2144,2015-09-24,4,0,9,9,0,4,1,Rain,light rain,17.68,0.0,0.0,90,5217
2145,2015-09-24,4,0,9,10,0,4,1,Rain,light rain,17.8,0.0,0.0,90,4782
2146,2015-09-24,4,0,9,11,0,4,1,Mist,mist,18.27,0.0,0.0,40,4788
2147,2015-09-24,4,0,9,12,0,4,1,Rain,moderate rain,18.5,0.76,0.0,40,5040
2148,2015-09-24,4,0,9,13,0,4,1,Rain,light rain,18.8,0.38,0.0,40,5171
2149,2015-09-24,4,0,9,14,0,4,1,Rain,light rain,19.36,0.0,0.0,90,5317
2150,2015-09-24,4,0,9,15,0,4,1,Rain,light rain,19.78,0.76,0.0,40,5971
2151,2015-09-24,4,0,9,16,0,4,1,Rain,light rain,19.81,0.0,0.0,90,6454
2152,2015-09-24,4,0,9,17,0,4,1,Rain,light rain,19.7,0.0,0.0,75,6217
2153,2015-09-24,4,0,9,18,0,4,1,Rain,light rain,19.24,0.0,0.0,90,4997
2154,2015-09-24,4,0,9,19,0,4,1,Rain,light rain,18.59,0.0,0.0,90,3627
2155,2015-09-24,4,0,9,20,0,4,1,Rain,light rain,18.33,0.0,0.0,90,3032
2156,2015-09-24,4,0,9,21,0,4,1,Clouds,overcast clouds,18.04,0.0,0.0,90,2588
2157,2015-09-24,4,0,9,22,0,4,1,Clouds,overcast clouds,17.92,0.0,0.0,90,1920
2158,2015-09-24,4,0,9,23,0,4,1,Mist,mist,17.73,0.0,0.0,90,1171
2159,2015-09-25,4,0,9,0,0,5,1,Mist,mist,17.71,0.0,0.0,90,655
2160,2015-09-25,4,0,9,1,0,5,1,Mist,mist,17.4,0.0,0.0,90,392
2161,2015-09-25,4,0,9,3,0,5,1,Fog,fog,17.15,0.0,0.0,90,401
2162,2015-09-25,4,0,9,5,0,5,1,Mist,mist,16.85,0.0,0.0,90,2759
2163,2015-09-25,4,0,9,6,0,5,1,Mist,mist,16.75,0.0,0.0,90,5722
2164,2015-09-25,4,0,9,8,0,5,1,Mist,mist,16.32,0.0,0.0,90,5805
2165,2015-09-25,4,0,9,9,0,5,1,Mist,mist,17.15,0.0,0.0,90,4982
2166,2015-09-25,4,0,9,10,0,5,1,Haze,haze,18.13,0.0,0.0,90,4596
2167,2015-09-25,4,0,9,14,0,5,1,Clouds,overcast clouds,24.34,0.0,0.0,90,5403
2168,2015-09-25,4,0,9,16,0,5,1,Clear,sky is clear,25.06,0.0,0.0,1,6448
2169,2015-09-25,4,0,9,17,0,5,1,Clear,sky is clear,24.65,0.0,0.0,1,5792
2170,2015-09-25,4,0,9,18,0,5,1,Haze,haze,23.44,0.0,0.0,1,4807
2171,2015-09-25,4,0,9,19,0,5,1,Clear,sky is clear,21.02,0.0,0.0,1,4027
2172,2015-09-25,4,0,9,20,0,5,1,Clear,sky is clear,17.84,0.0,0.0,1,3195
2173,2015-09-25,4,0,9,21,0,5,1,Mist,mist,16.57,0.0,0.0,1,2997
2174,2015-09-25,4,0,9,22,0,5,1,Mist,mist,15.5,0.0,0.0,1,2652
2175,2015-09-26,4,0,9,0,0,6,0,Mist,mist,14.61,0.0,0.0,1,1371
2176,2015-09-26,4,0,9,1,0,6,0,Mist,mist,14.04,0.0,0.0,1,782
2177,2015-09-26,4,0,9,2,0,6,0,Mist,mist,13.44,0.0,0.0,1,656
2178,2015-09-26,4,0,9,4,0,6,0,Mist,mist,13.13,0.0,0.0,1,432
2179,2015-09-26,4,0,9,7,0,6,0,Fog,fog,13.0,0.0,0.0,90,2379
2180,2015-09-26,4,0,9,15,0,6,0,Clear,sky is clear,25.19,0.0,0.0,1,4455
2181,2015-09-26,4,0,9,16,0,6,0,Clear,sky is clear,25.51,0.0,0.0,1,4281
2182,2015-09-26,4,0,9,17,0,6,0,Clear,sky is clear,25.22,0.0,0.0,1,4384
2183,2015-09-26,4,0,9,18,0,6,0,Clear,sky is clear,23.98,0.0,0.0,1,4018
2184,2015-09-26,4,0,9,19,0,6,0,Clear,sky is clear,21.54,0.0,0.0,1,3567
2185,2015-09-26,4,0,9,20,0,6,0,Clear,sky is clear,19.27,0.0,0.0,1,3187
2186,2015-09-26,4,0,9,21,0,6,0,Clear,sky is clear,18.81,0.0,0.0,1,2944
2187,2015-09-26,4,0,9,22,0,6,0,Clear,sky is clear,18.09,0.0,0.0,1,2910
2188,2015-09-26,4,0,9,23,0,6,0,Clear,sky is clear,17.83,0.0,0.0,1,2264
2189,2015-09-27,4,0,9,0,0,0,0,Clear,sky is clear,17.68,0.0,0.0,1,1351
2190,2015-09-27,4,0,9,1,0,0,0,Clear,sky is clear,17.17,0.0,0.0,1,1070
2191,2015-09-27,4,0,9,2,0,0,0,Clear,sky is clear,16.66,0.0,0.0,1,725
2192,2015-09-27,4,0,9,3,0,0,0,Clear,sky is clear,16.49,0.0,0.0,1,428
2193,2015-09-27,4,0,9,4,0,0,0,Clear,sky is clear,16.16,0.0,0.0,1,336
2194,2015-09-27,4,0,9,5,0,0,0,Clear,sky is clear,15.51,0.0,0.0,1,534
2195,2015-09-27,4,0,9,6,0,0,0,Clear,sky is clear,15.0,0.0,0.0,1,912
2196,2015-09-27,4,0,9,7,0,0,0,Clear,sky is clear,15.02,0.0,0.0,1,1503
2197,2015-09-27,4,0,9,8,0,0,0,Clear,sky is clear,15.89,0.0,0.0,1,2347
2198,2015-09-27,4,0,9,9,0,0,0,Clear,sky is clear,17.62,0.0,0.0,1,3394
2199,2015-09-27,4,0,9,10,0,0,0,Clear,sky is clear,20.8,0.0,0.0,1,4563
2200,2015-09-27,4,0,9,14,0,0,0,Clear,sky is clear,27.13,0.0,0.0,1,4350
2201,2015-09-27,4,0,9,15,0,0,0,Clear,sky is clear,27.29,0.0,0.0,1,4782
2202,2015-09-27,4,0,9,16,0,0,0,Clear,sky is clear,27.52,0.0,0.0,1,4491
2203,2015-09-27,4,0,9,17,0,0,0,Clear,sky is clear,27.45,0.0,0.0,1,4534
2204,2015-09-27,4,0,9,18,0,0,0,Clear,sky is clear,26.1,0.0,0.0,1,4092
2205,2015-09-27,4,0,9,19,0,0,0,Clear,sky is clear,25.12,0.0,0.0,1,4550
2206,2015-09-27,4,0,9,20,0,0,0,Clear,sky is clear,21.5,0.0,0.0,1,3575
2207,2015-09-27,4,0,9,21,0,0,0,Clouds,broken clouds,21.27,0.0,0.0,75,2234
2208,2015-09-27,4,0,9,22,0,0,0,Clear,sky is clear,21.07,0.0,0.0,1,1690
2209,2015-09-27,4,0,9,23,0,0,0,Clear,sky is clear,20.97,0.0,0.0,1,999
2210,2015-09-28,4,0,9,0,0,1,1,Clouds,broken clouds,20.81,0.0,0.0,75,546
2211,2015-09-28,4,0,9,3,0,1,1,Clouds,scattered clouds,20.05,0.0,0.0,40,315
2212,2015-09-28,4,0,9,4,0,1,1,Clouds,scattered clouds,19.64,0.0,0.0,40,888
2213,2015-09-28,4,0,9,6,0,1,1,Clouds,scattered clouds,18.33,0.0,0.0,40,5518
2214,2015-09-28,4,0,9,7,0,1,1,Clouds,scattered clouds,18.42,0.0,0.0,40,6558
2215,2015-09-28,4,0,9,8,0,1,1,Clouds,scattered clouds,18.3,0.0,0.0,40,5821
2216,2015-09-28,4,0,9,10,0,1,1,Rain,moderate rain,19.09,2.79,0.0,1,4494
2217,2015-09-28,4,0,9,11,0,1,1,Rain,moderate rain,20.01,1.91,0.0,1,4579
2218,2015-09-28,4,0,9,12,0,1,1,Rain,light rain,20.96,0.0,0.0,40,4660
2219,2015-09-28,4,0,9,13,0,1,1,Rain,light rain,21.97,0.0,0.0,1,4719
2220,2015-09-28,4,0,9,14,0,1,1,Clouds,broken clouds,22.42,0.0,0.0,75,5130
2221,2015-09-28,4,0,9,15,0,1,1,Clouds,broken clouds,22.56,0.0,0.0,75,5570
2222,2015-09-28,4,0,9,16,0,1,1,Clouds,overcast clouds,21.52,0.0,0.0,90,6325
2223,2015-09-28,4,0,9,17,0,1,1,Clouds,scattered clouds,20.63,0.0,0.0,40,6011
2224,2015-09-28,4,0,9,18,0,1,1,Clear,sky is clear,19.91,0.0,0.0,1,4171
2225,2015-09-28,4,0,9,19,0,1,1,Clouds,broken clouds,18.21,0.0,0.0,75,3323
2226,2015-09-28,4,0,9,20,0,1,1,Clouds,overcast clouds,17.54,0.0,0.0,90,2581
2227,2015-09-28,4,0,9,21,0,1,1,Clouds,broken clouds,16.38,0.0,0.0,75,2151
2228,2015-09-28,4,0,9,22,0,1,1,Clouds,overcast clouds,15.98,0.0,0.0,90,1462
2229,2015-09-28,4,0,9,23,0,1,1,Clouds,scattered clouds,15.62,0.0,0.0,40,960
2230,2015-09-29,4,0,9,0,0,2,1,Clouds,broken clouds,15.43,0.0,0.0,75,497
2231,2015-09-29,4,0,9,1,0,2,1,Clouds,overcast clouds,15.11,0.0,0.0,90,353
2232,2015-09-29,4,0,9,2,0,2,1,Clouds,broken clouds,14.21,0.0,0.0,75,258
2233,2015-09-29,4,0,9,3,0,2,1,Clear,sky is clear,13.16,0.0,0.0,1,360
2234,2015-09-29,4,0,9,4,0,2,1,Clear,sky is clear,12.51,0.0,0.0,1,939
2235,2015-09-29,4,0,9,5,0,2,1,Clear,sky is clear,10.74,0.0,0.0,1,2995
2236,2015-09-29,4,0,9,6,0,2,1,Clear,sky is clear,9.84,0.0,0.0,1,5830
2237,2015-09-29,4,0,9,7,0,2,1,Clear,sky is clear,8.07,0.0,0.0,1,6572
2238,2015-09-29,4,0,9,8,0,2,1,Clear,sky is clear,8.05,0.0,0.0,1,5844
2239,2015-09-29,4,0,9,9,0,2,1,Clear,sky is clear,10.82,0.0,0.0,1,5127
2240,2015-09-29,4,0,9,10,0,2,1,Clear,sky is clear,12.52,0.0,0.0,1,4523
2241,2015-09-29,4,0,9,14,0,2,1,Clear,sky is clear,16.68,0.0,0.0,1,5299
2242,2015-09-29,4,0,9,15,0,2,1,Clear,sky is clear,16.6,0.0,0.0,1,5712
2243,2015-09-29,4,0,9,16,0,2,1,Clear,sky is clear,16.56,0.0,0.0,1,6682
2244,2015-09-29,4,0,9,17,0,2,1,Clear,sky is clear,16.59,0.0,0.0,1,6207
2245,2015-09-29,4,0,9,18,0,2,1,Clear,sky is clear,14.89,0.0,0.0,1,4708
2246,2015-09-29,4,0,9,19,0,2,1,Clear,sky is clear,13.76,0.0,0.0,1,3481
2247,2015-09-29,4,0,9,20,0,2,1,Clear,sky is clear,9.11,0.0,0.0,1,2740
2248,2015-09-29,4,0,9,21,0,2,1,Clear,sky is clear,8.6,0.0,0.0,1,2504
2249,2015-09-29,4,0,9,22,0,2,1,Clear,sky is clear,6.56,0.0,0.0,1,1448
2250,2015-09-29,4,0,9,23,0,2,1,Clear,sky is clear,5.82,0.0,0.0,1,933
2251,2015-09-30,4,0,9,0,0,3,1,Clear,sky is clear,5.5,0.0,0.0,1,551
2252,2015-09-30,4,0,9,2,0,3,1,Clear,sky is clear,4.39,0.0,0.0,1,273
2253,2015-09-30,4,0,9,3,0,3,1,Clear,sky is clear,4.19,0.0,0.0,1,348
2254,2015-09-30,4,0,9,4,0,3,1,Clear,sky is clear,4.06,0.0,0.0,1,947
2255,2015-09-30,4,0,9,5,0,3,1,Clear,sky is clear,3.74,0.0,0.0,1,3021
2256,2015-09-30,4,0,9,6,0,3,1,Clear,sky is clear,3.66,0.0,0.0,1,5814
2257,2015-09-30,4,0,9,7,0,3,1,Clear,sky is clear,3.42,0.0,0.0,1,6155
2258,2015-09-30,4,0,9,8,0,3,1,Clear,sky is clear,5.17,0.0,0.0,1,5782
2259,2015-09-30,4,0,9,9,0,3,1,Clear,sky is clear,6.06,0.0,0.0,1,5509
2260,2015-09-30,4,0,9,10,0,3,1,Clear,sky is clear,11.21,0.0,0.0,1,4562
2261,2015-09-30,4,0,9,11,0,3,1,Clear,sky is clear,13.15,0.0,0.0,1,4786
2262,2015-09-30,4,0,9,14,0,3,1,Clear,sky is clear,16.98,0.0,0.0,1,5346
2263,2015-09-30,4,0,9,15,0,3,1,Clear,sky is clear,17.16,0.0,0.0,1,5708
2264,2015-09-30,4,0,9,16,0,3,1,Clear,sky is clear,17.22,0.0,0.0,1,6457
2265,2015-09-30,4,0,9,17,0,3,1,Clear,sky is clear,16.9,0.0,0.0,1,6224
2266,2015-09-30,4,0,9,18,0,3,1,Clear,sky is clear,15.57,0.0,0.0,1,4704
2267,2015-09-30,4,0,9,19,0,3,1,Clear,sky is clear,13.14,0.0,0.0,1,3679
2268,2015-09-30,4,0,9,20,0,3,1,Clear,sky is clear,10.26,0.0,0.0,1,2997
2269,2015-09-30,4,0,9,21,0,3,1,Clear,sky is clear,8.64,0.0,0.0,1,2608
2270,2015-09-30,4,0,9,22,0,3,1,Clear,sky is clear,7.2,0.0,0.0,1,1620
2271,2015-09-30,4,0,9,23,0,3,1,Clear,sky is clear,6.56,0.0,0.0,1,968
2272,2015-10-01,4,0,10,0,0,4,1,Clear,sky is clear,6.47,0.0,0.0,1,544
2273,2015-10-01,4,0,10,1,0,4,1,Clear,sky is clear,5.7,0.0,0.0,1,380
2274,2015-10-01,4,0,10,2,0,4,1,Clear,sky is clear,5.73,0.0,0.0,1,298
2275,2015-10-01,4,0,10,3,0,4,1,Clear,sky is clear,5.74,0.0,0.0,1,373
2276,2015-10-01,4,0,10,4,0,4,1,Clear,sky is clear,5.45,0.0,0.0,1,918
2277,2015-10-01,4,0,10,5,0,4,1,Clear,sky is clear,5.12,0.0,0.0,1,2922
2278,2015-10-01,4,0,10,7,0,4,1,Clear,sky is clear,4.6,0.0,0.0,1,6258
2279,2015-10-01,4,0,10,11,0,4,1,Clear,sky is clear,13.6,0.0,0.0,1,4925
2280,2015-10-01,4,0,10,12,0,4,1,Clear,sky is clear,15.1,0.0,0.0,1,5157
2281,2015-10-01,4,0,10,13,0,4,1,Clear,sky is clear,16.14,0.0,0.0,1,5141
2282,2015-10-01,4,0,10,14,0,4,1,Clear,sky is clear,16.61,0.0,0.0,1,5374
2283,2015-10-01,4,0,10,15,0,4,1,Clear,sky is clear,17.03,0.0,0.0,1,5878
2284,2015-10-01,4,0,10,16,0,4,1,Clear,sky is clear,17.07,0.0,0.0,1,6220
2285,2015-10-01,4,0,10,17,0,4,1,Clear,sky is clear,16.46,0.0,0.0,1,5618
2286,2015-10-01,4,0,10,18,0,4,1,Clear,sky is clear,15.44,0.0,0.0,1,4639
2287,2015-10-01,4,0,10,19,0,4,1,Clear,sky is clear,12.81,0.0,0.0,1,3745
2288,2015-10-01,4,0,10,20,0,4,1,Clear,sky is clear,10.5,0.0,0.0,1,3300
2289,2015-10-01,4,0,10,21,0,4,1,Clear,sky is clear,9.34,0.0,0.0,1,4061
2290,2015-10-01,4,0,10,22,0,4,1,Clear,sky is clear,9.1,0.0,0.0,1,3712
2291,2015-10-01,4,0,10,23,0,4,1,Clear,sky is clear,8.86,0.0,0.0,1,1348
2292,2015-10-02,4,0,10,0,0,5,1,Clear,sky is clear,8.56,0.0,0.0,1,689
2293,2015-10-02,4,0,10,1,0,5,1,Clear,sky is clear,7.32,0.0,0.0,1,431
2294,2015-10-02,4,0,10,2,0,5,1,Clear,sky is clear,6.72,0.0,0.0,1,381
2295,2015-10-02,4,0,10,3,0,5,1,Clear,sky is clear,5.77,0.0,0.0,1,411
2296,2015-10-02,4,0,10,4,0,5,1,Clear,sky is clear,5.33,0.0,0.0,1,870
2297,2015-10-02,4,0,10,5,0,5,1,Clear,sky is clear,4.32,0.0,0.0,1,2778
2298,2015-10-02,4,0,10,7,0,5,1,Clear,sky is clear,3.22,0.0,0.0,1,6365
2299,2015-10-02,4,0,10,11,0,5,1,Clear,sky is clear,11.88,0.0,0.0,1,5088
2300,2015-10-02,4,0,10,12,0,5,1,Clear,sky is clear,13.13,0.0,0.0,1,5705
2301,2015-10-02,4,0,10,13,0,5,1,Clear,sky is clear,14.48,0.0,0.0,1,5864
2302,2015-10-02,4,0,10,14,0,5,1,Clear,sky is clear,15.61,0.0,0.0,1,6047
2303,2015-10-02,4,0,10,15,0,5,1,Clear,sky is clear,16.29,0.0,0.0,1,6183
2304,2015-10-02,4,0,10,16,0,5,1,Clear,sky is clear,16.39,0.0,0.0,1,6418
2305,2015-10-02,4,0,10,17,0,5,1,Clear,sky is clear,16.22,0.0,0.0,1,6099
2306,2015-10-02,4,0,10,18,0,5,1,Clear,sky is clear,15.2,0.0,0.0,1,5330
2307,2015-10-02,4,0,10,19,0,5,1,Clouds,few clouds,13.94,0.0,0.0,20,4399
2308,2015-10-02,4,0,10,20,0,5,1,Clear,sky is clear,10.98,0.0,0.0,1,3596
2309,2015-10-02,4,0,10,21,0,5,1,Clear,sky is clear,10.53,0.0,0.0,5,2946
2310,2015-10-02,4,0,10,22,0,5,1,Clear,sky is clear,9.51,0.0,0.0,1,2386
2311,2015-10-02,4,0,10,23,0,5,1,Clear,Sky is Clear,9.08,0.0,0.0,0,1737
2312,2015-10-03,4,0,10,0,0,6,0,Clear,Sky is Clear,8.62,0.0,0.0,0,1186
2313,2015-10-03,4,0,10,1,0,6,0,Clear,Sky is Clear,7.86,0.0,0.0,0,795
2314,2015-10-03,4,0,10,2,0,6,0,Clear,sky is clear,7.09,0.0,0.0,1,542
2315,2015-10-03,4,0,10,3,0,6,0,Clear,sky is clear,6.63,0.0,0.0,1,374
2316,2015-10-03,4,0,10,4,0,6,0,Clear,sky is clear,6.11,0.0,0.0,1,368
2317,2015-10-03,4,0,10,5,0,6,0,Clear,sky is clear,5.68,0.0,0.0,1,775
2318,2015-10-03,4,0,10,7,0,6,0,Clear,sky is clear,4.48,0.0,0.0,1,2261
2319,2015-10-03,4,0,10,8,0,6,0,Clear,sky is clear,5.07,0.0,0.0,1,3422
2320,2015-10-03,4,0,10,11,0,6,0,Clear,sky is clear,10.48,0.0,0.0,1,5542
2321,2015-10-03,4,0,10,12,0,6,0,Clear,sky is clear,12.88,0.0,0.0,1,5208
2322,2015-10-03,4,0,10,13,0,6,0,Clear,sky is clear,14.07,0.0,0.0,1,4950
2323,2015-10-03,4,0,10,14,0,6,0,Clear,sky is clear,14.8,0.0,0.0,1,4779
2324,2015-10-03,4,0,10,15,0,6,0,Clear,sky is clear,15.51,0.0,0.0,1,4652
2325,2015-10-03,4,0,10,16,0,6,0,Clear,sky is clear,15.44,0.0,0.0,1,4547
2326,2015-10-03,4,0,10,17,0,6,0,Clear,sky is clear,14.87,0.0,0.0,1,4707
2327,2015-10-03,4,0,10,18,0,6,0,Clear,sky is clear,13.27,0.0,0.0,1,4518
2328,2015-10-03,4,0,10,19,0,6,0,Clear,sky is clear,10.99,0.0,0.0,1,3973
2329,2015-10-03,4,0,10,20,0,6,0,Clear,sky is clear,10.32,0.0,0.0,1,3197
2330,2015-10-03,4,0,10,21,0,6,0,Clear,sky is clear,9.23,0.0,0.0,1,3049
2331,2015-10-03,4,0,10,22,0,6,0,Clear,sky is clear,8.89,0.0,0.0,1,3283
2332,2015-10-03,4,0,10,23,0,6,0,Clear,sky is clear,8.45,0.0,0.0,1,2020
2333,2015-10-04,4,0,10,0,0,0,0,Clear,sky is clear,7.94,0.0,0.0,1,1401
2334,2015-10-04,4,0,10,1,0,0,0,Clear,sky is clear,7.28,0.0,0.0,1,719
2335,2015-10-04,4,0,10,2,0,0,0,Clear,sky is clear,7.17,0.0,0.0,1,627
2336,2015-10-04,4,0,10,3,0,0,0,Clear,sky is clear,6.54,0.0,0.0,1,350
2337,2015-10-04,4,0,10,4,0,0,0,Clouds,broken clouds,5.95,0.0,0.0,75,338
2338,2015-10-04,4,0,10,5,0,0,0,Clear,sky is clear,5.36,0.0,0.0,1,703
2339,2015-10-04,4,0,10,7,0,0,0,Clear,sky is clear,4.23,0.0,0.0,1,1647
2340,2015-10-04,4,0,10,8,0,0,0,Clear,sky is clear,5.34,0.0,0.0,1,2202
2341,2015-10-04,4,0,10,11,0,0,0,Clouds,scattered clouds,11.01,0.0,0.0,40,4416
2342,2015-10-04,4,0,10,12,0,0,0,Clouds,broken clouds,11.4,0.0,0.0,75,5472
2343,2015-10-04,4,0,10,13,0,0,0,Clouds,broken clouds,12.93,0.0,0.0,75,6013
2344,2015-10-04,4,0,10,14,0,0,0,Clouds,scattered clouds,13.71,0.0,0.0,40,5706
2345,2015-10-04,4,0,10,15,0,0,0,Clear,sky is clear,13.93,0.0,0.0,1,4452
2346,2015-10-04,4,0,10,16,0,0,0,Haze,haze,14.08,0.0,0.0,1,4257
2347,2015-10-04,4,0,10,17,0,0,0,Clear,sky is clear,13.59,0.0,0.0,1,4137
2348,2015-10-04,4,0,10,18,0,0,0,Clear,sky is clear,12.71,0.0,0.0,1,3893
2349,2015-10-04,4,0,10,19,0,0,0,Clear,sky is clear,10.77,0.0,0.0,1,3648
2350,2015-10-04,4,0,10,20,0,0,0,Clear,sky is clear,9.34,0.0,0.0,1,2750
2351,2015-10-04,4,0,10,21,0,0,0,Clear,sky is clear,8.51,0.0,0.0,1,2125
2352,2015-10-04,4,0,10,22,0,0,0,Clear,sky is clear,8.8,0.0,0.0,1,1438
2353,2015-10-04,4,0,10,23,0,0,0,Clouds,scattered clouds,9.22,0.0,0.0,40,915
2354,2015-10-05,4,0,10,0,0,1,1,Clouds,scattered clouds,9.03,0.0,0.0,40,474
2355,2015-10-05,4,0,10,2,0,1,1,Rain,light rain,8.71,0.0,0.0,90,258
2356,2015-10-05,4,0,10,3,0,1,1,Clouds,broken clouds,8.32,0.0,0.0,75,316
2357,2015-10-05,4,0,10,4,0,1,1,Clouds,broken clouds,8.12,0.0,0.0,75,870
2358,2015-10-05,4,0,10,5,0,1,1,Mist,mist,7.84,0.0,0.0,75,2738
2359,2015-10-05,4,0,10,6,0,1,1,Mist,mist,7.81,0.0,0.0,90,5801
2360,2015-10-05,4,0,10,7,0,1,1,Clouds,overcast clouds,8.01,0.0,0.0,90,6470
2361,2015-10-05,4,0,10,10,0,1,1,Clouds,overcast clouds,10.19,0.0,0.0,90,4457
2362,2015-10-05,4,0,10,11,0,1,1,Clouds,overcast clouds,11.2,0.0,0.0,90,4565
2363,2015-10-05,4,0,10,12,0,1,1,Clouds,overcast clouds,12.69,0.0,0.0,90,4815
2364,2015-10-05,4,0,10,13,0,1,1,Clouds,overcast clouds,13.81,0.0,0.0,90,5033
2365,2015-10-05,4,0,10,14,0,1,1,Clouds,overcast clouds,15.12,0.0,0.0,90,5314
2366,2015-10-05,4,0,10,15,0,1,1,Clouds,overcast clouds,15.6,0.0,0.0,90,5825
